YEAR  MO  DA  HR      LAT       LON   CO2 20000
2012   8  16   0  43.6868  -94.0175  0.5111E-08
2012   8  16   0  43.7368  -94.0175  0.4734E-08
2012   8  16   0  43.7868  -94.0175  0.4436E-08
2012   8  16   0  43.8368  -94.0175  0.4185E-08
2012   8  16   0  43.8868  -94.0175  0.3469E-08
2012   8  16   0  43.9368  -94.0175  0.2873E-08
2012   8  16   0  43.9868  -94.0175  0.2137E-08
2012   8  16   0  44.0368  -94.0175  0.1631E-08
2012   8  16   0  44.0868  -94.0175  0.1893E-08
2012   8  16   0  44.1368  -94.0175  0.1673E-08
2012   8  16   0  44.1868  -94.0175  0.1280E-08
2012   8  16   0  44.2368  -94.0175  0.1026E-08
2012   8  16   0  44.2868  -94.0175  0.6273E-09
2012   8  16   0  44.3368  -94.0175  0.5548E-09
2012   8  16   0  44.3868  -94.0175  0.4446E-09
2012   8  16   0  44.4368  -94.0175  0.4640E-09
2012   8  16   0  44.4868  -94.0175  0.4617E-09
2012   8  16   0  44.5368  -94.0175  0.3299E-09
2012   8  16   0  44.5868  -94.0175  0.2495E-09
2012   8  16   0  44.6368  -94.0175  0.3155E-10
2012   8  16   0  44.6868  -94.0175  0.1981E-09
2012   8  16   0  44.7368  -94.0175  0.2118E-09
2012   8  16   0  44.7868  -94.0175  0.2200E-09
2012   8  16   0  44.8368  -94.0175  0.4928E-10
2012   8  16   0  40.8368  -93.9675  0.1679E-09
2012   8  16   0  40.9868  -93.9675  0.1757E-09
2012   8  16   0  41.0368  -93.9675  0.2156E-09
2012   8  16   0  41.0868  -93.9675  0.2056E-09
2012   8  16   0  41.2368  -93.9675  0.4454E-09
2012   8  16   0  41.2868  -93.9675  0.8831E-10
2012   8  16   0  41.3368  -93.9675  0.2912E-09
2012   8  16   0  41.3868  -93.9675  0.5309E-09
2012   8  16   0  41.4368  -93.9675  0.5969E-09
2012   8  16   0  41.4868  -93.9675  0.4926E-09
2012   8  16   0  41.5368  -93.9675  0.3901E-09
2012   8  16   0  41.6368  -93.9675  0.3031E-09
2012   8  16   0  41.6868  -93.9675  0.2641E-09
2012   8  16   0  41.7368  -93.9675  0.4001E-09
2012   8  16   0  41.7868  -93.9675  0.2893E-09
2012   8  16   0  41.8368  -93.9675  0.5523E-09
2012   8  16   0  41.8868  -93.9675  0.4467E-09
2012   8  16   0  41.9368  -93.9675  0.6237E-09
2012   8  16   0  41.9868  -93.9675  0.3709E-09
2012   8  16   0  42.0368  -93.9675  0.5115E-09
2012   8  16   0  42.0868  -93.9675  0.4179E-09
2012   8  16   0  42.1368  -93.9675  0.4048E-09
2012   8  16   0  42.1868  -93.9675  0.8538E-09
2012   8  16   0  42.2368  -93.9675  0.8661E-09
2012   8  16   0  42.2868  -93.9675  0.4455E-09
2012   8  16   0  42.3368  -93.9675  0.4505E-09
2012   8  16   0  42.3868  -93.9675  0.4138E-09
2012   8  16   0  42.4368  -93.9675  0.4770E-09
2012   8  16   0  42.4868  -93.9675  0.5946E-09
2012   8  16   0  42.5368  -93.9675  0.6786E-09
2012   8  16   0  42.5868  -93.9675  0.5183E-09
2012   8  16   0  42.6368  -93.9675  0.6984E-09
2012   8  16   0  42.6868  -93.9675  0.4194E-09
2012   8  16   0  42.7368  -93.9675  0.9871E-09
2012   8  16   0  42.7868  -93.9675  0.1598E-08
2012   8  16   0  42.8368  -93.9675  0.1718E-08
2012   8  16   0  42.8868  -93.9675  0.1494E-08
2012   8  16   0  42.9368  -93.9675  0.1365E-08
2012   8  16   0  42.9868  -93.9675  0.1986E-08
2012   8  16   0  43.0368  -93.9675  0.1816E-08
2012   8  16   0  43.0868  -93.9675  0.2008E-08
2012   8  16   0  43.1368  -93.9675  0.3369E-08
2012   8  16   0  43.1868  -93.9675  0.4932E-08
2012   8  16   0  43.2368  -93.9675  0.4351E-08
2012   8  16   0  43.2868  -93.9675  0.4476E-08
2012   8  16   0  43.3368  -93.9675  0.6112E-08
2012   8  16   0  43.3868  -93.9675  0.6933E-08
2012   8  16   0  43.4368  -93.9675  0.6800E-08
2012   8  16   0  43.4868  -93.9675  0.6384E-08
2012   8  16   0  43.5368  -93.9675  0.7210E-08
2012   8  16   0  43.5868  -93.9675  0.7110E-08
2012   8  16   0  43.6368  -93.9675  0.6170E-08
2012   8  16   0  43.6868  -93.9675  0.5788E-08
2012   8  16   0  43.7368  -93.9675  0.5411E-08
2012   8  16   0  43.7868  -93.9675  0.5008E-08
2012   8  16   0  43.8368  -93.9675  0.4860E-08
2012   8  16   0  43.8868  -93.9675  0.4327E-08
2012   8  16   0  43.9368  -93.9675  0.4146E-08
2012   8  16   0  43.9868  -93.9675  0.3270E-08
2012   8  16   0  44.0368  -93.9675  0.2268E-08
2012   8  16   0  44.0868  -93.9675  0.1436E-08
2012   8  16   0  44.1368  -93.9675  0.1525E-08
2012   8  16   0  44.1868  -93.9675  0.1552E-08
2012   8  16   0  44.2368  -93.9675  0.1353E-08
2012   8  16   0  44.2868  -93.9675  0.8711E-09
2012   8  16   0  44.3368  -93.9675  0.8394E-09
2012   8  16   0  44.3868  -93.9675  0.7348E-09
2012   8  16   0  44.4368  -93.9675  0.5527E-09
2012   8  16   0  44.4868  -93.9675  0.4842E-09
2012   8  16   0  44.5368  -93.9675  0.4512E-09
2012   8  16   0  44.5868  -93.9675  0.5093E-09
2012   8  16   0  44.6368  -93.9675  0.4060E-09
2012   8  16   0  44.6868  -93.9675  0.1578E-09
2012   8  16   0  44.7368  -93.9675  0.2120E-09
2012   8  16   0  44.7868  -93.9675  0.2257E-09
2012   8  16   0  44.8368  -93.9675  0.3191E-09
2012   8  16   0  44.8868  -93.9675  0.2268E-09
2012   8  16   0  40.8368  -93.9175  0.1120E-09
2012   8  16   0  40.9868  -93.9175  0.1171E-09
2012   8  16   0  41.0368  -93.9175  0.1040E-09
2012   8  16   0  41.0868  -93.9175  0.1629E-09
2012   8  16   0  41.2868  -93.9175  0.3795E-09
2012   8  16   0  41.3868  -93.9175  0.2861E-09
2012   8  16   0  41.4368  -93.9175  0.7761E-09
2012   8  16   0  41.4868  -93.9175  0.3941E-09
2012   8  16   0  41.5368  -93.9175  0.6314E-09
2012   8  16   0  41.5868  -93.9175  0.1639E-09
2012   8  16   0  41.6368  -93.9175  0.2092E-09
2012   8  16   0  41.6868  -93.9175  0.1421E-09
2012   8  16   0  41.7368  -93.9175  0.2610E-09
2012   8  16   0  41.7868  -93.9175  0.3935E-09
2012   8  16   0  41.8368  -93.9175  0.4808E-09
2012   8  16   0  41.8868  -93.9175  0.2707E-09
2012   8  16   0  41.9368  -93.9175  0.8719E-09
2012   8  16   0  41.9868  -93.9175  0.5821E-09
2012   8  16   0  42.0368  -93.9175  0.7662E-09
2012   8  16   0  42.0868  -93.9175  0.2219E-09
2012   8  16   0  42.1368  -93.9175  0.4957E-09
2012   8  16   0  42.1868  -93.9175  0.6644E-09
2012   8  16   0  42.2368  -93.9175  0.6428E-09
2012   8  16   0  42.2868  -93.9175  0.4482E-09
2012   8  16   0  42.3368  -93.9175  0.3685E-09
2012   8  16   0  42.3868  -93.9175  0.5793E-09
2012   8  16   0  42.4368  -93.9175  0.1253E-09
2012   8  16   0  42.4868  -93.9175  0.3643E-09
2012   8  16   0  42.5368  -93.9175  0.5392E-09
2012   8  16   0  42.5868  -93.9175  0.4795E-09
2012   8  16   0  42.6368  -93.9175  0.4358E-09
2012   8  16   0  42.6868  -93.9175  0.3573E-09
2012   8  16   0  42.7368  -93.9175  0.2727E-09
2012   8  16   0  42.7868  -93.9175  0.6198E-09
2012   8  16   0  42.8368  -93.9175  0.1253E-08
2012   8  16   0  42.8868  -93.9175  0.1565E-08
2012   8  16   0  42.9368  -93.9175  0.9689E-09
2012   8  16   0  42.9868  -93.9175  0.1249E-08
2012   8  16   0  43.0368  -93.9175  0.1575E-08
2012   8  16   0  43.0868  -93.9175  0.1788E-08
2012   8  16   0  43.1368  -93.9175  0.1366E-08
2012   8  16   0  43.1868  -93.9175  0.2961E-08
2012   8  16   0  43.2368  -93.9175  0.3983E-08
2012   8  16   0  43.2868  -93.9175  0.4922E-08
2012   8  16   0  43.3368  -93.9175  0.5188E-08
2012   8  16   0  43.3868  -93.9175  0.4998E-08
2012   8  16   0  43.4368  -93.9175  0.5893E-08
2012   8  16   0  43.4868  -93.9175  0.5979E-08
2012   8  16   0  43.5368  -93.9175  0.6704E-08
2012   8  16   0  43.5868  -93.9175  0.6612E-08
2012   8  16   0  43.6368  -93.9175  0.6370E-08
2012   8  16   0  43.6868  -93.9175  0.5644E-08
2012   8  16   0  43.7368  -93.9175  0.5860E-08
2012   8  16   0  43.7868  -93.9175  0.5447E-08
2012   8  16   0  43.8368  -93.9175  0.5487E-08
2012   8  16   0  43.8868  -93.9175  0.4506E-08
2012   8  16   0  43.9368  -93.9175  0.4344E-08
2012   8  16   0  43.9868  -93.9175  0.3603E-08
2012   8  16   0  44.0368  -93.9175  0.3893E-08
2012   8  16   0  44.0868  -93.9175  0.3048E-08
2012   8  16   0  44.1368  -93.9175  0.2115E-08
2012   8  16   0  44.1868  -93.9175  0.1802E-08
2012   8  16   0  44.2368  -93.9175  0.1626E-08
2012   8  16   0  44.2868  -93.9175  0.1165E-08
2012   8  16   0  44.3368  -93.9175  0.1099E-08
2012   8  16   0  44.3868  -93.9175  0.5679E-09
2012   8  16   0  44.4368  -93.9175  0.7340E-09
2012   8  16   0  44.4868  -93.9175  0.4020E-09
2012   8  16   0  44.5368  -93.9175  0.3190E-09
2012   8  16   0  44.5868  -93.9175  0.2899E-09
2012   8  16   0  44.6368  -93.9175  0.2485E-09
2012   8  16   0  44.6868  -93.9175  0.4173E-09
2012   8  16   0  44.7368  -93.9175  0.1656E-09
2012   8  16   0  44.7868  -93.9175  0.1265E-09
2012   8  16   0  44.8368  -93.9175  0.1468E-09
2012   8  16   0  44.8868  -93.9175  0.2844E-09
2012   8  16   0  44.9368  -93.9175  0.2430E-09
2012   8  16   0  44.9868  -93.9175  0.4040E-10
2012   8  16   0  40.8368  -93.8675  0.1680E-09
2012   8  16   0  40.9868  -93.8675  0.1172E-09
2012   8  16   0  41.0368  -93.8675  0.1040E-09
2012   8  16   0  41.0868  -93.8675  0.1116E-09
2012   8  16   0  41.2868  -93.8675  0.4238E-09
2012   8  16   0  41.3868  -93.8675  0.1700E-09
2012   8  16   0  41.4368  -93.8675  0.2808E-09
2012   8  16   0  41.4868  -93.8675  0.4019E-09
2012   8  16   0  41.5368  -93.8675  0.1147E-09
2012   8  16   0  41.5868  -93.8675  0.5665E-09
2012   8  16   0  41.6368  -93.8675  0.3448E-09
2012   8  16   0  41.6868  -93.8675  0.2619E-09
2012   8  16   0  41.7868  -93.8675  0.3460E-09
2012   8  16   0  41.8368  -93.8675  0.5296E-09
2012   8  16   0  41.8868  -93.8675  0.2887E-09
2012   8  16   0  41.9368  -93.8675  0.3276E-09
2012   8  16   0  41.9868  -93.8675  0.6107E-09
2012   8  16   0  42.0368  -93.8675  0.4429E-09
2012   8  16   0  42.0868  -93.8675  0.3442E-09
2012   8  16   0  42.1368  -93.8675  0.5185E-09
2012   8  16   0  42.1868  -93.8675  0.5823E-09
2012   8  16   0  42.2368  -93.8675  0.4502E-09
2012   8  16   0  42.2868  -93.8675  0.7218E-09
2012   8  16   0  42.3368  -93.8675  0.4495E-09
2012   8  16   0  42.3868  -93.8675  0.6899E-09
2012   8  16   0  42.4368  -93.8675  0.1130E-09
2012   8  16   0  42.4868  -93.8675  0.3437E-09
2012   8  16   0  42.5368  -93.8675  0.3643E-09
2012   8  16   0  42.5868  -93.8675  0.2245E-09
2012   8  16   0  42.6368  -93.8675  0.6943E-09
2012   8  16   0  42.6868  -93.8675  0.6367E-09
2012   8  16   0  42.7368  -93.8675  0.5228E-09
2012   8  16   0  42.7868  -93.8675  0.5994E-09
2012   8  16   0  42.8368  -93.8675  0.7222E-09
2012   8  16   0  42.8868  -93.8675  0.1141E-08
2012   8  16   0  42.9368  -93.8675  0.1231E-08
2012   8  16   0  42.9868  -93.8675  0.8578E-09
2012   8  16   0  43.0368  -93.8675  0.1009E-08
2012   8  16   0  43.0868  -93.8675  0.1106E-08
2012   8  16   0  43.1368  -93.8675  0.1239E-08
2012   8  16   0  43.1868  -93.8675  0.1307E-08
2012   8  16   0  43.2368  -93.8675  0.2527E-08
2012   8  16   0  43.2868  -93.8675  0.2955E-08
2012   8  16   0  43.3368  -93.8675  0.3957E-08
2012   8  16   0  43.3868  -93.8675  0.4506E-08
2012   8  16   0  43.4368  -93.8675  0.4380E-08
2012   8  16   0  43.4868  -93.8675  0.4540E-08
2012   8  16   0  43.5368  -93.8675  0.5187E-08
2012   8  16   0  43.5868  -93.8675  0.6690E-08
2012   8  16   0  43.6368  -93.8675  0.7377E-08
2012   8  16   0  43.6868  -93.8675  0.7020E-08
2012   8  16   0  43.7368  -93.8675  0.4746E-08
2012   8  16   0  43.7868  -93.8675  0.4922E-08
2012   8  16   0  43.8368  -93.8675  0.5840E-08
2012   8  16   0  43.8868  -93.8675  0.5940E-08
2012   8  16   0  43.9368  -93.8675  0.5308E-08
2012   8  16   0  43.9868  -93.8675  0.3778E-08
2012   8  16   0  44.0368  -93.8675  0.4096E-08
2012   8  16   0  44.0868  -93.8675  0.3890E-08
2012   8  16   0  44.1368  -93.8675  0.3081E-08
2012   8  16   0  44.1868  -93.8675  0.2293E-08
2012   8  16   0  44.2368  -93.8675  0.1793E-08
2012   8  16   0  44.2868  -93.8675  0.2096E-08
2012   8  16   0  44.3368  -93.8675  0.1196E-08
2012   8  16   0  44.3868  -93.8675  0.9212E-09
2012   8  16   0  44.4368  -93.8675  0.8771E-09
2012   8  16   0  44.4868  -93.8675  0.8966E-09
2012   8  16   0  44.5368  -93.8675  0.7705E-09
2012   8  16   0  44.5868  -93.8675  0.3674E-09
2012   8  16   0  44.6368  -93.8675  0.2693E-09
2012   8  16   0  44.6868  -93.8675  0.3146E-09
2012   8  16   0  44.7368  -93.8675  0.3018E-09
2012   8  16   0  44.7868  -93.8675  0.2992E-09
2012   8  16   0  44.8368  -93.8675  0.3522E-09
2012   8  16   0  44.8868  -93.8675  0.9809E-10
2012   8  16   0  44.9368  -93.8675  0.1904E-09
2012   8  16   0  44.9868  -93.8675  0.3478E-09
2012   8  16   0  45.0368  -93.8675  0.2909E-09
2012   8  16   0  45.0868  -93.8675  0.3266E-09
2012   8  16   0  40.8868  -93.8175  0.1120E-09
2012   8  16   0  40.9868  -93.8175  0.1172E-09
2012   8  16   0  41.0368  -93.8175  0.5200E-10
2012   8  16   0  41.0868  -93.8175  0.5581E-10
2012   8  16   0  41.2868  -93.8175  0.1165E-09
2012   8  16   0  41.3368  -93.8175  0.2050E-09
2012   8  16   0  41.3868  -93.8175  0.1679E-09
2012   8  16   0  41.4368  -93.8175  0.2299E-09
2012   8  16   0  41.4868  -93.8175  0.1733E-09
2012   8  16   0  41.5368  -93.8175  0.3109E-09
2012   8  16   0  41.5868  -93.8175  0.3826E-09
2012   8  16   0  41.6368  -93.8175  0.1085E-09
2012   8  16   0  41.6868  -93.8175  0.1877E-09
2012   8  16   0  41.7368  -93.8175  0.2997E-09
2012   8  16   0  41.7868  -93.8175  0.1799E-09
2012   8  16   0  41.8368  -93.8175  0.5296E-09
2012   8  16   0  41.8868  -93.8175  0.2463E-09
2012   8  16   0  41.9368  -93.8175  0.2215E-09
2012   8  16   0  41.9868  -93.8175  0.2115E-09
2012   8  16   0  42.0368  -93.8175  0.4927E-09
2012   8  16   0  42.0868  -93.8175  0.2878E-09
2012   8  16   0  42.1368  -93.8175  0.1415E-09
2012   8  16   0  42.1868  -93.8175  0.3306E-09
2012   8  16   0  42.2368  -93.8175  0.3403E-09
2012   8  16   0  42.2868  -93.8175  0.4434E-09
2012   8  16   0  42.3368  -93.8175  0.6194E-09
2012   8  16   0  42.3868  -93.8175  0.9054E-09
2012   8  16   0  42.4368  -93.8175  0.9059E-09
2012   8  16   0  42.4868  -93.8175  0.5235E-09
2012   8  16   0  42.5368  -93.8175  0.6494E-09
2012   8  16   0  42.5868  -93.8175  0.2165E-09
2012   8  16   0  42.6368  -93.8175  0.3083E-09
2012   8  16   0  42.6868  -93.8175  0.2329E-09
2012   8  16   0  42.7368  -93.8175  0.1851E-09
2012   8  16   0  42.7868  -93.8175  0.4814E-09
2012   8  16   0  42.8368  -93.8175  0.6687E-09
2012   8  16   0  42.8868  -93.8175  0.7680E-09
2012   8  16   0  42.9368  -93.8175  0.1218E-08
2012   8  16   0  42.9868  -93.8175  0.7824E-09
2012   8  16   0  43.0368  -93.8175  0.1074E-08
2012   8  16   0  43.0868  -93.8175  0.1049E-08
2012   8  16   0  43.1368  -93.8175  0.8824E-09
2012   8  16   0  43.1868  -93.8175  0.1028E-08
2012   8  16   0  43.2368  -93.8175  0.1494E-08
2012   8  16   0  43.2868  -93.8175  0.1819E-08
2012   8  16   0  43.3368  -93.8175  0.2471E-08
2012   8  16   0  43.3868  -93.8175  0.3604E-08
2012   8  16   0  43.4368  -93.8175  0.4658E-08
2012   8  16   0  43.4868  -93.8175  0.4401E-08
2012   8  16   0  43.5368  -93.8175  0.3524E-08
2012   8  16   0  43.5868  -93.8175  0.4509E-08
2012   8  16   0  43.6368  -93.8175  0.5009E-08
2012   8  16   0  43.6868  -93.8175  0.6420E-08
2012   8  16   0  43.7368  -93.8175  0.7426E-08
2012   8  16   0  43.7868  -93.8175  0.5799E-08
2012   8  16   0  43.8368  -93.8175  0.4556E-08
2012   8  16   0  43.8868  -93.8175  0.4881E-08
2012   8  16   0  43.9368  -93.8175  0.5307E-08
2012   8  16   0  43.9868  -93.8175  0.6272E-08
2012   8  16   0  44.0368  -93.8175  0.4600E-08
2012   8  16   0  44.0868  -93.8175  0.3780E-08
2012   8  16   0  44.1368  -93.8175  0.3617E-08
2012   8  16   0  44.1868  -93.8175  0.3226E-08
2012   8  16   0  44.2368  -93.8175  0.2599E-08
2012   8  16   0  44.2868  -93.8175  0.1832E-08
2012   8  16   0  44.3368  -93.8175  0.2092E-08
2012   8  16   0  44.3868  -93.8175  0.2050E-08
2012   8  16   0  44.4368  -93.8175  0.1073E-08
2012   8  16   0  44.4868  -93.8175  0.1039E-08
2012   8  16   0  44.5368  -93.8175  0.6977E-09
2012   8  16   0  44.5868  -93.8175  0.9038E-09
2012   8  16   0  44.6368  -93.8175  0.6786E-09
2012   8  16   0  44.6868  -93.8175  0.1250E-09
2012   8  16   0  44.7368  -93.8175  0.3619E-09
2012   8  16   0  44.7868  -93.8175  0.3334E-09
2012   8  16   0  44.8368  -93.8175  0.1342E-09
2012   8  16   0  44.8868  -93.8175  0.4099E-09
2012   8  16   0  44.9368  -93.8175  0.3603E-09
2012   8  16   0  44.9868  -93.8175  0.5008E-10
2012   8  16   0  45.0368  -93.8175  0.8092E-10
2012   8  16   0  45.0868  -93.8175  0.1215E-09
2012   8  16   0  45.1368  -93.8175  0.8103E-10
2012   8  16   0  40.8868  -93.7675  0.1681E-09
2012   8  16   0  41.0368  -93.7675  0.1172E-09
2012   8  16   0  41.0868  -93.7675  0.1116E-09
2012   8  16   0  41.2868  -93.7675  0.5827E-10
2012   8  16   0  41.3368  -93.7675  0.4241E-09
2012   8  16   0  41.3868  -93.7675  0.5833E-10
2012   8  16   0  41.4368  -93.7675  0.2256E-09
2012   8  16   0  41.4868  -93.7675  0.1164E-09
2012   8  16   0  41.5368  -93.7675  0.2296E-09
2012   8  16   0  41.5868  -93.7675  0.3663E-09
2012   8  16   0  41.6368  -93.7675  0.3327E-09
2012   8  16   0  41.6868  -93.7675  0.1877E-09
2012   8  16   0  41.7368  -93.7675  0.4113E-10
2012   8  16   0  41.8368  -93.7675  0.9424E-10
2012   8  16   0  41.8868  -93.7675  0.4356E-09
2012   8  16   0  41.9368  -93.7675  0.1845E-09
2012   8  16   0  42.0368  -93.7675  0.2213E-09
2012   8  16   0  42.0868  -93.7675  0.2872E-09
2012   8  16   0  42.1368  -93.7675  0.9197E-10
2012   8  16   0  42.1868  -93.7675  0.3954E-09
2012   8  16   0  42.2368  -93.7675  0.3122E-09
2012   8  16   0  42.2868  -93.7675  0.3277E-09
2012   8  16   0  42.3368  -93.7675  0.2853E-09
2012   8  16   0  42.3868  -93.7675  0.6518E-09
2012   8  16   0  42.4368  -93.7675  0.5615E-09
2012   8  16   0  42.4868  -93.7675  0.5008E-09
2012   8  16   0  42.5368  -93.7675  0.3112E-09
2012   8  16   0  42.5868  -93.7675  0.3164E-09
2012   8  16   0  42.6368  -93.7675  0.5479E-10
2012   8  16   0  42.6868  -93.7675  0.2815E-09
2012   8  16   0  42.7368  -93.7675  0.1690E-09
2012   8  16   0  42.7868  -93.7675  0.1986E-09
2012   8  16   0  42.8368  -93.7675  0.2361E-09
2012   8  16   0  42.8868  -93.7675  0.2716E-09
2012   8  16   0  42.9368  -93.7675  0.8119E-09
2012   8  16   0  42.9868  -93.7675  0.6356E-09
2012   8  16   0  43.0368  -93.7675  0.6686E-09
2012   8  16   0  43.0868  -93.7675  0.8146E-09
2012   8  16   0  43.1368  -93.7675  0.1104E-08
2012   8  16   0  43.1868  -93.7675  0.7186E-09
2012   8  16   0  43.2368  -93.7675  0.1285E-08
2012   8  16   0  43.2868  -93.7675  0.1378E-08
2012   8  16   0  43.3368  -93.7675  0.1998E-08
2012   8  16   0  43.3868  -93.7675  0.2053E-08
2012   8  16   0  43.4368  -93.7675  0.3278E-08
2012   8  16   0  43.4868  -93.7675  0.3576E-08
2012   8  16   0  43.5368  -93.7675  0.4362E-08
2012   8  16   0  43.5868  -93.7675  0.3029E-08
2012   8  16   0  43.6368  -93.7675  0.3983E-08
2012   8  16   0  43.6868  -93.7675  0.4615E-08
2012   8  16   0  43.7368  -93.7675  0.5649E-08
2012   8  16   0  43.7868  -93.7675  0.6191E-08
2012   8  16   0  43.8368  -93.7675  0.5156E-08
2012   8  16   0  43.8868  -93.7675  0.4653E-08
2012   8  16   0  43.9368  -93.7675  0.4756E-08
2012   8  16   0  43.9868  -93.7675  0.5185E-08
2012   8  16   0  44.0368  -93.7675  0.5833E-08
2012   8  16   0  44.0868  -93.7675  0.5284E-08
2012   8  16   0  44.1368  -93.7675  0.4652E-08
2012   8  16   0  44.1868  -93.7675  0.4017E-08
2012   8  16   0  44.2368  -93.7675  0.3191E-08
2012   8  16   0  44.2868  -93.7675  0.2747E-08
2012   8  16   0  44.3368  -93.7675  0.2334E-08
2012   8  16   0  44.3868  -93.7675  0.1745E-08
2012   8  16   0  44.4368  -93.7675  0.1757E-08
2012   8  16   0  44.4868  -93.7675  0.1137E-08
2012   8  16   0  44.5368  -93.7675  0.8286E-09
2012   8  16   0  44.5868  -93.7675  0.1088E-08
2012   8  16   0  44.6368  -93.7675  0.8583E-09
2012   8  16   0  44.6868  -93.7675  0.6207E-09
2012   8  16   0  44.7368  -93.7675  0.2540E-09
2012   8  16   0  44.7868  -93.7675  0.3687E-09
2012   8  16   0  44.8368  -93.7675  0.2125E-09
2012   8  16   0  44.8868  -93.7675  0.6716E-10
2012   8  16   0  44.9368  -93.7675  0.2611E-09
2012   8  16   0  44.9868  -93.7675  0.5282E-09
2012   8  16   0  45.0368  -93.7675  0.2653E-09
2012   8  16   0  45.0868  -93.7675  0.1228E-09
2012   8  16   0  45.1368  -93.7675  0.1942E-09
2012   8  16   0  45.1868  -93.7675  0.1930E-09
2012   8  16   0  45.2368  -93.7675  0.8118E-10
2012   8  16   0  40.9368  -93.7175  0.1121E-09
2012   8  16   0  41.0368  -93.7175  0.1172E-09
2012   8  16   0  41.0868  -93.7175  0.5581E-10
2012   8  16   0  41.3368  -93.7175  0.2050E-09
2012   8  16   0  41.3868  -93.7175  0.1167E-09
2012   8  16   0  41.4368  -93.7175  0.2256E-09
2012   8  16   0  41.5368  -93.7175  0.2887E-09
2012   8  16   0  41.5868  -93.7175  0.1723E-09
2012   8  16   0  41.6368  -93.7175  0.3639E-09
2012   8  16   0  41.6868  -93.7175  0.2684E-09
2012   8  16   0  41.7368  -93.7175  0.8227E-10
2012   8  16   0  41.8868  -93.7175  0.3635E-09
2012   8  16   0  41.9368  -93.7175  0.2780E-09
2012   8  16   0  41.9868  -93.7175  0.9312E-10
2012   8  16   0  42.0368  -93.7175  0.1519E-09
2012   8  16   0  42.0868  -93.7175  0.2424E-09
2012   8  16   0  42.1368  -93.7175  0.1845E-09
2012   8  16   0  42.1868  -93.7175  0.1388E-09
2012   8  16   0  42.2368  -93.7175  0.4739E-09
2012   8  16   0  42.2868  -93.7175  0.1930E-09
2012   8  16   0  42.3368  -93.7175  0.2883E-09
2012   8  16   0  42.3868  -93.7175  0.3179E-09
2012   8  16   0  42.4368  -93.7175  0.4467E-09
2012   8  16   0  42.4868  -93.7175  0.4785E-09
2012   8  16   0  42.5368  -93.7175  0.3870E-09
2012   8  16   0  42.5868  -93.7175  0.1656E-09
2012   8  16   0  42.6368  -93.7175  0.1579E-09
2012   8  16   0  42.6868  -93.7175  0.3643E-09
2012   8  16   0  42.7368  -93.7175  0.1236E-09
2012   8  16   0  42.7868  -93.7175  0.6879E-10
2012   8  16   0  42.8368  -93.7175  0.3316E-09
2012   8  16   0  42.8868  -93.7175  0.8779E-10
2012   8  16   0  42.9368  -93.7175  0.4183E-09
2012   8  16   0  42.9868  -93.7175  0.5254E-09
2012   8  16   0  43.0368  -93.7175  0.8782E-09
2012   8  16   0  43.0868  -93.7175  0.8950E-09
2012   8  16   0  43.1368  -93.7175  0.6105E-09
2012   8  16   0  43.1868  -93.7175  0.9348E-09
2012   8  16   0  43.2368  -93.7175  0.5688E-09
2012   8  16   0  43.2868  -93.7175  0.1488E-08
2012   8  16   0  43.3368  -93.7175  0.1108E-08
2012   8  16   0  43.3868  -93.7175  0.1329E-08
2012   8  16   0  43.4368  -93.7175  0.1855E-08
2012   8  16   0  43.4868  -93.7175  0.2557E-08
2012   8  16   0  43.5368  -93.7175  0.3595E-08
2012   8  16   0  43.5868  -93.7175  0.4225E-08
2012   8  16   0  43.6368  -93.7175  0.3145E-08
2012   8  16   0  43.6868  -93.7175  0.3127E-08
2012   8  16   0  43.7368  -93.7175  0.4777E-08
2012   8  16   0  43.7868  -93.7175  0.4961E-08
2012   8  16   0  43.8368  -93.7175  0.5570E-08
2012   8  16   0  43.8868  -93.7175  0.5654E-08
2012   8  16   0  43.9368  -93.7175  0.4763E-08
2012   8  16   0  43.9868  -93.7175  0.3874E-08
2012   8  16   0  44.0368  -93.7175  0.3818E-08
2012   8  16   0  44.0868  -93.7175  0.4172E-08
2012   8  16   0  44.1368  -93.7175  0.4170E-08
2012   8  16   0  44.1868  -93.7175  0.4421E-08
2012   8  16   0  44.2368  -93.7175  0.3764E-08
2012   8  16   0  44.2868  -93.7175  0.2180E-08
2012   8  16   0  44.3368  -93.7175  0.2491E-08
2012   8  16   0  44.3868  -93.7175  0.2549E-08
2012   8  16   0  44.4368  -93.7175  0.2398E-08
2012   8  16   0  44.4868  -93.7175  0.2398E-08
2012   8  16   0  44.5368  -93.7175  0.1859E-08
2012   8  16   0  44.5868  -93.7175  0.8520E-09
2012   8  16   0  44.6368  -93.7175  0.6979E-09
2012   8  16   0  44.6868  -93.7175  0.7243E-09
2012   8  16   0  44.7368  -93.7175  0.5464E-09
2012   8  16   0  44.7868  -93.7175  0.3100E-09
2012   8  16   0  44.8368  -93.7175  0.3605E-09
2012   8  16   0  44.8868  -93.7175  0.2615E-09
2012   8  16   0  44.9368  -93.7175  0.1233E-09
2012   8  16   0  44.9868  -93.7175  0.2159E-09
2012   8  16   0  45.0368  -93.7175  0.3062E-09
2012   8  16   0  45.0868  -93.7175  0.2967E-09
2012   8  16   0  45.1368  -93.7175  0.1183E-09
2012   8  16   0  45.1868  -93.7175  0.2630E-09
